,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Year
,Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,
84,,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,2020
85,Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,2020
86,81,Kendrick Nunn,"Oct 23, '19, MIA vs. MEM",24,2,123,3612,720,1572,259,711,141,160,42,359,368,108,29,194,260,1840,.458,.364,.881,29.4,15.0,2.9,3.0,2020
87,82,KZ Okpala,"Oct 23, '19, MIA vs. MEM",20,3,63,717,69,170,21,77,17,28,33,114,34,16,19,21,86,176,.406,.273,.607,11.4,2.8,1.8,0.5,2020
88,83,Miye Oni,"Nov 11, '19, UTA @ GSW",22,3,80,672,49,140,38,115,9,12,29,108,37,15,10,21,77,145,.350,.330,.750,8.4,1.8,1.4,0.5,2020
89,84,Tariq Owens,"Feb 2, '20, PHO @ MIL",24,1,3,15,1,5,0,2,2,2,2,3,0,1,0,0,1,4,.200,.000,1.000,5.0,1.3,1.0,0.0,2020
90,85,Eric Paschall,"Oct 24, '19, GSW vs. LAC",23,3,158,3085,580,1173,95,291,297,392,140,509,214,53,25,164,244,1552,.494,.326,.758,19.5,9.8,3.2,1.4,2020
91,86,Anžejs Pasečņiks,"Dec 18, '19, WAS vs. CHI",24,2,28,443,61,117,0,4,34,58,43,108,19,9,12,29,77,156,.521,.000,.586,15.8,5.6,3.9,0.7,2020
92,87,Norvel Pelle,"Nov 29, '19, PHI @ NYK",26,3,40,335,36,68,0,1,11,20,29,97,10,4,41,23,70,83,.529,.000,.550,8.4,2.1,2.4,0.3,2020
93,88,Vincent Poirier,"Oct 26, '19, BOS @ NYK",26,2,32,169,20,48,1,3,8,13,19,57,10,2,12,12,33,49,.417,.333,.615,5.3,1.5,1.8,0.3,2020
94,89,Shamorie Ponds,"Nov 27, '19, TOR vs. NYK",21,1,4,11,3,5,1,2,2,2,0,1,2,0,1,0,2,9,.600,.500,1.000,2.8,2.3,0.3,0.5,2020
95,90,Jordan Poole,"Oct 24, '19, GSW vs. LAC",20,3,184,4545,846,2034,382,1121,446,504,58,470,537,121,42,312,386,2520,.416,.341,.885,24.7,13.7,2.6,2.9,2020
96,91,Kevin Porter Jr.,"Oct 23, '19, CLE @ ORL",19,3,137,3904,677,1596,258,732,266,388,85,528,649,134,44,376,352,1878,.424,.352,.686,28.5,13.7,3.9,4.7,2020
97,92,Michael Porter Jr.,"Oct 31, '19, DEN @ NOP",21,3,125,3080,675,1303,242,577,171,215,166,763,133,77,81,138,242,1763,.518,.419,.795,24.6,14.1,6.1,1.1,2020
98,93,Josh Reaves,"Jan 2, '20, DAL vs. BRK",22,1,4,28,3,9,0,2,2,2,1,3,3,0,0,0,5,8,.333,.000,1.000,7.0,2.0,0.8,0.8,2020
99,94,Cam Reddish,"Oct 24, '19, ATL @ DET",20,3,133,3313,474,1225,182,560,269,320,82,425,170,142,52,187,260,1399,.387,.325,.841,24.9,10.5,3.2,1.3,2020
100,95,Naz Reid,"Dec 8, '19, MIN @ LAL",20,3,177,3057,637,1300,150,437,266,368,218,747,178,93,169,173,434,1690,.490,.343,.723,17.3,9.5,4.2,1.0,2020
101,96,Justin Robinson,"Oct 23, '19, WAS @ DAL",22,3,43,441,40,126,25,80,7,13,6,33,48,12,2,22,39,112,.317,.313,.538,10.3,2.6,0.8,1.1,2020
102,97,Isaiah Roby,"Jan 29, '20, OKC @ SAC",21,3,109,2384,373,753,76,208,165,233,164,560,178,88,71,157,272,987,.495,.365,.708,21.9,9.1,5.1,1.6,2020
103,98,Luka Šamanić,"Mar 6, '20, SAS @ BRK",20,2,36,356,52,121,15,51,19,33,17,78,21,8,10,22,49,138,.430,.294,.576,9.9,3.8,2.2,0.6,2020
104,99,Admiral Schofield,"Oct 23, '19, WAS @ DAL",22,2,71,837,89,221,45,140,22,30,24,136,40,12,9,28,108,245,.403,.321,.733,11.8,3.5,1.9,0.6,2020
105,100,Marial Shayok,"Feb 6, '20, PHI @ MIL",24,1,4,28,3,12,2,6,3,4,1,7,1,0,1,3,4,11,.250,.333,.750,7.0,2.8,1.8,0.3,2020
106,,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,2020
107,Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,2020
108,101,Chris Silva,"Oct 23, '19, MIA vs. MEM",23,3,69,529,66,109,1,4,58,82,80,189,36,10,28,50,129,191,.606,.250,.707,7.7,2.8,2.7,0.5,2020
109,102,Alen Smailagić,"Dec 27, '19, GSW vs. PHO",19,2,29,223,31,67,7,23,18,25,16,43,17,6,9,16,25,87,.463,.304,.720,7.7,3.0,1.5,0.6,2020
110,103,Max Strus,"Nov 22, '19, CHI vs. MIA",23,3,109,2100,336,754,231,591,59,78,30,244,116,39,18,65,160,962,.446,.391,.756,19.3,8.8,2.2,1.1,2020
111,104,Matt Thomas,"Oct 26, '19, TOR @ CHI",25,3,126,1225,178,411,109,270,37,46,19,155,61,22,4,38,74,502,.433,.404,.804,9.7,4.0,1.2,0.5,2020
112,105,Matisse Thybulle,"Oct 23, '19, PHI vs. BOS",22,3,196,4270,364,808,144,444,67,102,116,382,217,314,189,122,426,939,.450,.324,.657,21.8,4.8,1.9,1.1,2020
113,106,Juan Toscano-Anderson,"Feb 8, '20, GSW vs. LAL",26,3,139,2373,265,507,73,202,65,106,66,462,303,102,48,145,256,668,.523,.361,.613,17.1,4.8,3.3,2.2,2020
114,107,Rayjon Tucker,"Dec 30, '19, UTA vs. DET",22,3,39,300,35,70,9,29,38,49,7,39,21,7,1,13,23,117,.500,.310,.776,7.7,3.0,1.0,0.5,2020
115,108,Gabe Vincent,"Jan 27, '20, MIA vs. ORL",23,3,127,2327,310,783,171,499,64,77,32,187,283,88,14,133,243,855,.396,.343,.831,18.3,6.7,1.5,2.2,2020
116,109,Dean Wade,"Nov 18, '19, CLE @ NYK",23,3,126,2263,242,541,131,359,50,70,72,384,128,66,32,49,174,665,.447,.365,.714,18.0,5.3,3.0,1.0,2020
117,110,P.J. Washington,"Oct 23, '19, CHO vs. CHI",21,3,187,5481,820,1807,308,821,254,362,233,1071,431,177,184,303,481,2202,.454,.375,.702,29.3,11.8,5.7,2.3,2020
118,111,Tremont Waters,"Nov 25, '19, BOS vs. SAC",22,3,40,407,52,147,21,71,24,25,5,37,85,30,3,46,34,149,.354,.296,.960,10.2,3.7,0.9,2.1,2020
119,112,Paul Watson,"Jan 8, '20, ATL vs. HOU",25,3,46,540,60,143,40,102,13,19,9,89,33,13,7,16,51,173,.420,.392,.684,11.7,3.8,1.9,0.7,2020
120,113,Quinndary Weatherspoon,"Feb 8, '20, SAS @ SAC",23,3,42,272,33,73,3,16,19,23,6,32,24,12,4,18,41,88,.452,.188,.826,6.5,2.1,0.8,0.6,2020
121,114,Coby White,"Oct 23, '19, CHI @ CHO",19,3,195,5505,966,2338,432,1183,308,362,73,696,679,116,32,335,433,2672,.413,.365,.851,28.2,13.7,3.6,3.5,2020
122,115,Grant Williams,"Oct 23, '19, BOS @ PHI",21,3,209,4056,400,890,178,483,155,200,171,630,210,100,117,168,510,1133,.449,.369,.775,19.4,5.4,3.0,1.0,2020
123,116,Nigel Williams-Goss,"Oct 25, '19, UTA @ LAL",25,1,10,50,5,16,2,7,2,2,2,6,6,3,1,3,6,14,.313,.286,1.000,5.0,1.4,0.6,0.6,2020
124,117,Zion Williamson,"Jan 22, '20, NOP vs. SAS",19,2,85,2694,844,1397,16,48,483,707,231,591,276,73,48,226,177,2187,.604,.333,.683,31.7,25.7,7.0,3.2,2020
125,118,Justin Wright-Foreman,"Feb 21, '20, UTA vs. SAS",22,1,4,45,7,20,2,10,3,4,0,5,7,2,0,3,5,19,.350,.200,.750,11.3,4.8,1.3,1.8,2020
0,1,Precious Achiuwa,"Dec 23, '20, MIA @ ORL",21,2,134,2462,389,831,56,157,134,241,219,681,111,57,69,127,242,968,.468,.357,.556,18.4,7.2,5.1,0.8,2021
1,2,Ty-Shon Alexander,"Dec 27, '20, PHO @ SAC",22,1,15,47,3,12,2,9,1,2,2,10,6,0,1,3,2,9,.250,.222,.500,3.1,0.6,0.7,0.4,2021
2,3,Cole Anthony,"Dec 23, '20, ORL vs. MIA",20,2,112,3332,576,1464,190,563,325,384,70,569,561,76,35,276,269,1667,.393,.337,.846,29.8,14.9,5.1,5.0,2021
3,4,Deni Avdija,"Dec 23, '20, WAS @ PHI",20,2,136,3241,380,891,135,427,132,181,74,687,230,91,59,120,330,1027,.426,.316,.729,23.8,7.6,5.1,1.7,2021
4,5,Udoka Azubuike,"Dec 23, '20, UTA @ POR",21,2,32,252,41,58,0,0,14,21,22,84,0,2,15,15,34,96,.707,,.667,7.9,3.0,2.6,0.0,2021
5,6,LaMelo Ball,"Dec 23, '20, CHO @ CLE",19,2,126,3891,831,1926,312,826,337,408,171,803,884,200,48,390,373,2311,.431,.378,.826,30.9,18.3,6.4,7.0,2021
6,7,Desmond Bane,"Dec 23, '20, MEM vs. SAS",22,2,144,3785,742,1600,345,794,180,204,77,544,326,133,45,170,321,2009,.464,.435,.882,26.3,14.0,3.8,2.3,2021
7,8,Saddiq Bey,"Dec 26, '20, DET vs. CLE",21,2,152,4613,729,1827,386,1070,334,401,150,759,328,125,30,156,238,2178,.399,.361,.833,30.3,14.3,5.0,2.2,2021
8,9,Tyler Bey,"Jan 13, '21, DAL @ CHO",22,1,18,71,7,22,1,4,3,5,8,19,3,0,1,3,6,18,.318,.250,.600,3.9,1.0,1.1,0.2,2021
9,10,Keljin Blevins,"Dec 23, '20, POR vs. UTA",25,2,48,424,39,131,23,80,6,11,19,55,23,15,1,22,37,107,.298,.288,.545,8.8,2.2,1.1,0.5,2021
10,11,Amida Brimah,"Apr 25, '21, IND @ ORL",26,1,5,29,5,8,0,0,3,3,2,8,1,0,5,4,4,13,.625,,1.000,5.8,2.6,1.6,0.2,2021
11,12,Armoni Brooks,"Apr 9, '21, HOU @ LAC",22,2,74,1364,176,481,134,406,25,33,30,171,92,40,16,49,108,511,.366,.330,.758,18.4,6.9,2.3,1.2,2021
12,13,Elijah Bryant,"May 16, '21, MIL @ CHI",25,1,1,32,6,13,1,5,3,3,2,6,3,0,1,4,4,16,.462,.200,1.000,32.0,16.0,6.0,3.0,2021
13,14,Facundo Campazzo,"Dec 23, '20, DEN vs. SAC",29,2,130,2609,227,611,134,409,140,169,45,251,452,142,37,140,256,728,.372,.328,.828,20.1,5.6,1.9,3.5,2021
14,15,Devin Cannady,"Apr 7, '21, ORL vs. WAS",24,2,13,219,26,72,21,53,11,14,1,11,11,10,4,7,18,84,.361,.396,.786,16.8,6.5,0.8,0.8,2021
15,16,Vernon Carey Jr.,"Dec 30, '20, CHO @ DAL",19,2,26,159,25,49,1,7,15,24,14,39,2,3,6,8,17,66,.510,.143,.625,6.1,2.5,1.5,0.1,2021
16,17,Nate Darling,"Mar 13, '21, CHO vs. TOR",22,1,7,26,2,7,2,7,3,3,1,1,1,0,1,1,1,9,.286,.286,1.000,3.7,1.3,0.1,0.1,2021
17,18,Gabriel Deck,"Apr 29, '21, OKC vs. NOP",25,2,17,268,40,81,4,19,18,22,17,46,29,9,0,8,11,102,.494,.211,.818,15.8,6.0,2.7,1.7,2021
18,19,Mamadi Diakite,"Mar 11, '21, MIL vs. NYK",24,2,27,329,41,87,1,13,17,25,25,93,10,12,15,10,49,100,.471,.077,.680,12.2,3.7,3.4,0.4,2021
19,20,Devon Dotson,"Jan 1, '21, CHI @ MIL",21,2,22,135,22,44,3,16,5,9,3,14,22,5,0,5,14,52,.500,.188,.556,6.1,2.4,0.6,1.0,2021
20,Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,2021
21,21,Anthony Edwards,"Dec 23, '20, MIN vs. DET",19,2,144,4780,1054,2456,386,1122,431,552,121,679,486,187,82,350,293,2925,.429,.344,.781,33.2,20.3,4.7,3.4,2021
22,22,CJ Elleby,"Dec 23, '20, POR vs. UTA",20,2,88,1366,146,374,44,160,71,99,77,259,97,41,22,61,143,407,.390,.275,.717,15.5,4.6,2.9,1.1,2021
23,23,Malik Fitts,"Apr 9, '21, LAC vs. HOU",23,2,18,74,9,22,6,12,0,0,2,20,5,0,0,2,7,24,.409,.500,,4.1,1.3,1.1,0.3,2021
24,24,Malachi Flynn,"Dec 23, '20, TOR vs. NOP",22,2,91,1465,199,523,84,258,60,80,20,179,207,58,11,56,113,542,.380,.326,.750,16.1,6.0,2.0,2.3,2021
25,25,Trent Forrest,"Jan 5, '21, UTA @ BRK",22,2,90,1067,108,226,10,53,57,67,34,143,151,39,10,69,65,283,.478,.189,.851,11.9,3.1,1.6,1.7,2021
26,26,Robert Franks,"Apr 12, '21, ORL vs. SAS",24,1,7,101,13,28,5,15,12,13,6,14,5,3,3,2,8,43,.464,.333,.923,14.4,6.1,2.0,0.7,2021
27,27,Anthony Gill,"Dec 29, '20, WAS vs. CHI",28,2,70,681,92,169,21,50,55,68,49,136,38,15,15,26,85,260,.544,.420,.809,9.7,3.7,1.9,0.5,2021
28,28,Freddie Gillespie,"Apr 10, '21, TOR @ CLE",23,2,29,511,53,106,0,1,26,40,55,133,14,16,29,17,61,132,.500,.000,.650,17.6,4.6,4.6,0.5,2021
29,29,Josh Green,"Dec 23, '20, DAL @ PHO",20,2,106,1484,172,349,32,103,44,68,80,239,107,61,17,61,150,420,.493,.311,.647,14.0,4.0,2.3,1.0,2021
30,30,Ashton Hagans,"Jan 25, '21, MIN @ GSW",21,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,2.0,0.0,0.0,0.0,2021
31,31,Tyrese Haliburton,"Dec 23, '20, SAC @ DEN",20,2,135,4441,722,1528,282,685,208,246,100,484,937,211,77,291,204,1934,.473,.412,.846,32.9,14.3,3.6,6.9,2021
32,32,Josh Hall,"Dec 29, '20, OKC vs. ORL",20,1,21,336,30,99,4,37,22,44,6,59,28,4,1,25,37,86,.303,.108,.500,16.0,4.1,2.8,1.3,2021
33,33,R.J. Hampton,"Dec 28, '20, DEN vs. HOU",19,2,115,2290,311,770,91,270,130,199,52,373,245,63,23,140,162,843,.404,.337,.653,19.9,7.3,3.2,2.1,2021
34,34,Jalen Harris,"Jan 8, '21, TOR @ SAC",22,1,13,172,36,72,17,36,7,9,3,18,17,8,0,14,15,96,.500,.472,.778,13.2,7.4,1.4,1.3,2021
35,35,Killian Hayes,"Dec 23, '20, DET @ MIN",19,2,92,2317,247,660,64,239,71,91,42,279,415,105,45,194,240,629,.374,.268,.780,25.2,6.8,3.0,4.5,2021
36,36,Nate Hinton,"Jan 3, '21, DAL @ CHI",21,2,23,95,15,43,4,19,7,10,1,9,8,7,2,6,8,41,.349,.211,.700,4.1,1.8,0.4,0.3,2021
37,37,Markus Howard,"Dec 25, '20, DEN vs. LAC",21,2,68,381,79,207,46,135,27,32,3,33,25,13,1,25,40,231,.382,.341,.844,5.6,3.4,0.5,0.4,2021
38,38,Elijah Hughes,"Dec 23, '20, UTA @ POR",22,2,54,498,57,174,33,118,10,13,7,67,28,15,9,23,40,157,.328,.280,.769,9.2,2.9,1.2,0.5,2021
39,39,Isaiah Joe,"Dec 27, '20, PHI @ CLE",21,2,96,992,110,310,84,241,47,55,12,92,55,26,7,30,81,351,.355,.349,.855,10.3,3.7,1.0,0.6,2021
40,40,Mason Jones,"Jan 8, '21, HOU vs. ORL",22,2,36,385,59,138,25,70,52,79,8,65,46,9,1,30,32,195,.428,.357,.658,10.7,5.4,1.8,1.3,2021
41,Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,2021
42,41,Tre Jones,"Dec 30, '20, SAS vs. LAL",21,2,106,1417,203,417,13,56,88,110,37,176,272,50,7,59,91,507,.487,.232,.800,13.4,4.8,1.7,2.6,2021
43,42,Nathan Knight,"Dec 23, '20, ATL @ CHI",23,2,70,546,82,188,10,46,88,115,59,157,30,16,18,33,64,262,.436,.217,.765,7.8,3.7,2.2,0.4,2021
44,43,Anthony Lamb,"Mar 11, '21, HOU @ SAC",23,2,26,423,46,120,23,73,18,21,27,71,25,6,5,19,34,133,.383,.315,.857,16.3,5.1,2.7,1.0,2021
45,44,Saben Lee,"Jan 6, '21, DET @ MIL",21,2,85,1385,168,387,22,83,117,160,38,184,281,68,25,91,120,475,.434,.265,.731,16.3,5.6,2.2,3.3,2021
46,45,Kira Lewis Jr.,"Dec 29, '20, NOP @ PHO",19,2,78,1245,189,483,53,178,53,63,21,110,173,49,11,60,105,484,.391,.298,.841,16.0,6.2,1.4,2.2,2021
47,46,Didi Louzada,"May 12, '21, NOP @ DAL",21,2,12,185,15,46,11,31,2,2,6,20,8,4,2,8,18,43,.326,.355,1.000,15.4,3.6,1.7,0.7,2021
48,47,Will Magnay,"Mar 23, '21, NOP vs. LAL",22,1,1,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,.000,.000,,3.0,0.0,0.0,0.0,2021
49,48,Théo Maledon,"Dec 26, '20, OKC @ CHO",19,2,116,2686,345,931,149,463,180,235,45,342,338,87,22,206,193,1019,.371,.322,.766,23.2,8.8,2.9,2.9,2021
50,49,Karim Mané,"Dec 31, '20, ORL vs. PHI",20,1,10,88,3,13,1,2,4,5,1,14,4,0,2,3,10,11,.231,.500,.800,8.8,1.1,1.4,0.4,2021
51,50,Nico Mannion,"Jan 4, '21, GSW vs. SAC",19,1,30,364,39,114,22,60,23,28,6,46,70,16,1,31,29,123,.342,.367,.821,12.1,4.1,1.5,2.3,2021
52,51,Naji Marshall,"Jan 15, '21, NOP @ LAL",23,2,87,1435,191,478,50,188,127,168,53,290,150,59,18,84,127,559,.400,.266,.756,16.5,6.4,3.3,1.7,2021
53,52,Kenyon Martin Jr.,"Jan 8, '21, HOU vs. ORL",20,2,124,2724,441,841,95,264,138,207,153,539,149,64,81,98,202,1115,.524,.360,.667,22.0,9.0,4.3,1.2,2021
54,53,Dakota Mathias,"Dec 27, '20, PHI @ CLE",25,2,14,139,21,54,10,32,2,6,1,9,14,2,3,1,8,54,.389,.313,.333,9.9,3.9,0.6,1.0,2021
55,54,Tyrese Maxey,"Dec 23, '20, PHI vs. WAS",20,2,136,3585,681,1424,163,412,274,316,37,344,441,81,45,129,235,1799,.478,.396,.867,26.4,13.2,2.5,3.2,2021
56,55,Skylar Mays,"Dec 23, '20, ATL @ CHI",23,2,61,489,76,162,22,65,30,34,15,60,47,21,2,19,24,204,.469,.338,.882,8.0,3.3,1.0,0.8,2021
57,56,Jaden McDaniels,"Dec 27, '20, MIN @ LAL",20,2,133,3314,419,921,152,450,84,116,128,525,150,87,114,122,396,1074,.455,.338,.724,24.9,8.1,3.9,1.1,2021
58,57,Sean McDermott,"Dec 30, '20, MEM @ BOS",24,1,18,158,13,33,5,22,8,8,6,19,4,2,3,4,8,39,.394,.227,1.000,8.8,2.2,1.1,0.2,2021
59,58,Sam Merrill,"Dec 23, '20, MIL @ BOS",24,2,36,291,40,96,28,70,6,8,7,37,25,8,1,12,20,114,.417,.400,.750,8.1,3.2,1.0,0.7,2021
60,59,Aaron Nesmith,"Dec 25, '20, BOS vs. BRK",21,2,98,1243,150,360,71,223,43,54,43,216,45,35,14,54,157,414,.417,.318,.796,12.7,4.2,2.2,0.5,2021
61,60,Zeke Nnaji,"Dec 28, '20, DEN vs. HOU",20,2,83,1095,146,290,61,139,53,80,70,212,27,24,17,30,108,406,.503,.439,.663,13.2,4.9,2.6,0.3,2021
62,,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,2021
63,Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,2021
64,61,Jordan Nwora,"Dec 25, '20, MIL vs. GSW",22,2,92,1459,248,597,107,289,55,68,46,281,66,41,24,81,100,658,.415,.370,.809,15.9,7.2,3.1,0.7,2021
65,62,Chuma Okeke,"Dec 23, '20, ORL vs. MIA",22,2,115,2882,351,899,167,512,85,105,89,528,219,145,64,95,143,954,.390,.326,.810,25.1,8.3,4.6,1.9,2021
66,63,Onyeka Okongwu,"Jan 15, '21, ATL @ UTA",20,2,98,1593,252,375,0,3,116,167,177,446,71,54,93,73,249,620,.672,.000,.695,16.3,6.3,4.6,0.7,2021
67,64,Isaac Okoro,"Dec 23, '20, CLE vs. CHO",20,2,134,4154,442,990,117,371,233,312,140,407,249,118,46,144,349,1234,.446,.315,.747,31.0,9.2,3.0,1.9,2021
68,65,Cameron Oliver,"May 10, '21, HOU @ POR",24,2,6,130,29,48,5,16,3,7,7,27,8,3,5,3,16,66,.604,.313,.429,21.7,11.0,4.5,1.3,2021
69,66,Daniel Oturu,"Dec 25, '20, LAC @ DEN",21,2,33,188,25,58,1,6,12,17,22,53,10,4,9,9,25,63,.431,.167,.706,5.7,1.9,1.6,0.3,2021
70,67,Reggie Perry,"Dec 22, '20, BRK vs. GSW",20,2,36,398,72,157,7,37,19,28,42,120,26,15,12,26,73,170,.459,.189,.679,11.1,4.7,3.3,0.7,2021
71,68,Aleksej Pokusevski,"Dec 26, '20, OKC @ CHO",19,2,106,2323,325,864,115,404,66,92,103,530,228,59,80,193,146,831,.376,.285,.717,21.9,7.8,5.0,2.2,2021
72,69,Jontay Porter,"Mar 15, '21, MEM @ PHO",21,1,11,54,8,15,3,8,3,5,4,14,1,3,1,7,12,22,.533,.375,.600,4.9,2.0,1.3,0.1,2021
73,70,Payton Pritchard,"Dec 23, '20, BOS vs. MIL",23,2,137,2269,344,791,203,493,61,66,65,292,259,62,15,94,165,952,.435,.412,.924,16.6,6.9,2.1,1.9,2021
74,71,Immanuel Quickley,"Dec 23, '20, NYK @ IND",21,2,142,3045,513,1304,255,699,332,375,56,384,402,84,15,157,281,1613,.393,.365,.885,21.4,11.4,2.7,2.8,2021
75,72,Jahmi'us Ramsey,"Dec 27, '20, SAC vs. PHO",19,2,32,228,39,96,10,37,12,19,6,23,13,5,2,8,18,100,.406,.270,.632,7.1,3.1,0.7,0.4,2021
76,73,Paul Reed,"Jan 4, '21, PHI vs. CHO",21,2,64,479,96,174,2,14,10,22,74,153,28,43,27,22,86,204,.552,.143,.455,7.5,3.2,2.4,0.4,2021
77,74,Nick Richards,"Dec 30, '20, CHO @ DAL",23,2,68,430,64,99,0,1,37,54,38,97,15,9,21,27,58,165,.646,.000,.685,6.3,2.4,1.4,0.2,2021
78,75,Grant Riller,"Apr 4, '21, CHO @ BOS",23,1,7,27,8,12,2,4,0,0,0,1,3,1,0,1,0,18,.667,.500,,3.9,2.6,0.1,0.4,2021
79,76,Jay Scrubb,"May 11, '21, LAC @ TOR",20,2,22,205,32,82,8,30,12,15,4,30,9,8,3,14,14,84,.390,.267,.800,9.3,3.8,1.4,0.4,2021
80,77,Deividas Sirvydis,"Jan 6, '21, DET @ MIL",20,2,23,160,15,50,11,35,3,6,0,35,6,5,1,5,13,44,.300,.314,.500,7.0,1.9,1.5,0.3,2021
81,78,Jalen Smith,"Dec 23, '20, PHO vs. DAL",20,2,78,1081,198,400,44,139,83,109,108,344,28,16,46,49,112,523,.495,.317,.761,13.9,6.7,4.4,0.4,2021
82,79,Cassius Stanley,"Dec 26, '20, IND @ CHI",21,2,33,248,32,89,7,30,17,19,13,39,5,6,4,7,31,88,.360,.233,.895,7.5,2.7,1.2,0.2,2021
83,80,Lamar Stevens,"Dec 27, '20, CLE vs. PHI",23,2,103,1514,218,455,22,90,90,126,71,260,69,48,31,64,159,548,.479,.244,.714,14.7,5.3,2.5,0.7,2021
84,,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,2021
85,Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,2021
86,81,Isaiah Stewart,"Dec 28, '20, DET @ ATL",19,2,139,3271,476,899,36,109,138,195,385,1070,141,61,164,152,395,1126,.529,.330,.708,23.5,8.1,7.7,1.0,2021
87,82,Jae'Sean Tate,"Dec 26, '20, HOU @ POR",25,2,148,4099,679,1354,123,397,232,331,267,794,400,157,77,237,508,1713,.501,.310,.701,27.7,11.6,5.4,2.7,2021
88,83,Tyrell Terry,"Dec 25, '20, DAL @ LAL",20,2,13,59,6,17,0,7,1,3,0,6,6,5,0,2,3,13,.353,.000,.333,4.5,1.0,0.5,0.5,2021
89,84,Brodric Thomas,"Dec 26, '20, HOU @ POR",24,2,44,459,47,126,18,68,34,51,10,63,41,16,11,28,47,146,.373,.265,.667,10.4,3.3,1.4,0.9,2021
90,85,Killian Tillie,"Feb 28, '21, MEM @ HOU",22,2,54,643,62,184,37,119,14,19,27,84,30,28,23,15,78,175,.337,.311,.737,11.9,3.2,1.6,0.6,2021
91,86,Xavier Tillman Sr.,"Jan 3, '21, MEM vs. LAL",22,2,112,1786,265,515,32,114,80,124,140,417,137,93,48,79,179,642,.515,.281,.645,15.9,5.7,3.7,1.2,2021
92,87,Obi Toppin,"Dec 23, '20, NYK @ IND",22,2,134,1913,355,682,78,254,113,150,95,406,106,42,48,79,157,901,.521,.307,.753,14.3,6.7,3.0,0.8,2021
93,88,Devin Vassell,"Dec 23, '20, SAS @ MEM",20,2,133,2993,449,1067,189,530,126,150,68,480,192,119,59,80,231,1213,.421,.357,.840,22.5,9.1,3.6,1.4,2021
94,89,Greg Whittington,"Feb 27, '21, DEN @ OKC",27,1,4,12,0,3,0,2,0,0,0,0,0,0,0,0,0,0,.000,.000,,3.0,0.0,0.0,0.0,2021
95,90,Patrick Williams,"Dec 23, '20, CHI vs. ATL",19,2,88,2405,309,630,69,167,121,166,83,396,114,73,55,114,154,808,.490,.413,.729,27.3,9.2,4.5,1.3,2021
96,91,Dylan Windler,"Dec 23, '20, CLE vs. CHO",24,2,81,972,94,228,47,147,36,45,41,196,67,33,15,48,84,271,.412,.320,.800,12.0,3.3,2.4,0.8,2021
97,92,Cassius Winston,"Jan 11, '21, WAS vs. PHO",22,2,29,137,18,44,10,23,9,10,0,10,19,2,1,8,17,55,.409,.435,.900,4.7,1.9,0.3,0.7,2021
